0020187,Skyler's Scramjet,30th May 2014,A Avila,Gelding,Creative Cause,Abundantly Blessed,A Bianco Holding
0020219,Unbridle Me Fast,18th March 2013,Kathy Schenk,Gelding,Zanjero,Hurricane Isabel,Kathy Schenk
0020140,Bluegrass Envy,26th April 2014,Victor Barboza Jr,Gelding,Any Given Saturday,Emerald Buddha,Big Frank Stable
0020196,Don't Talk Back,9th March 2014,Joseph Orseno,Filly,Tizway,Island Rhythm,Ptj Stable Inc
0020197,Pillango,28th February 2014,Rohan Crichton,Mare,Leroidesanimaux,Tori's Portia,Span Investments Inc  Debenedicty George S And Crichton Camille
0020229,Brandon'smagicstar,12th April 2011,Benjamin Zeno,Gelding,Chatain,Old Lady Magic,Benjamin Zeno
0020206,Hope On The Rocks,31st January 2012,Alex Casas,Mare,Fantastic Corona Jr,Summertime Dash,Maria Torres
0020150,Unspoiled Moments,31st March 2014,Gary House,Gelding,Kitten's Joy,Mystic Soul,Debra Smith
0020204,Stoli Form,3rd April 2012,Phil Pinedo,Gelding,Stoli,Pure Form,Pinedo Brothers Quarter Horses
0020239,Riojana,18th April 2012,Manuel Ortiz,Mare,Sungold,Rosada,Rick Terry
0020216,Soul Shaker,3rd May 2011,Linda Kropius,Mare,Perfect Soul,Prairie Blues,Linda Kropius
0020152,Areyoutalkingtome,10th May 2014,Peter Walder,Gelding,Tapizar,Senza Paura,Ron Paolucci Racing Llc And Duke Perry Stable
0020214,Posative Potential,13th March 2012,Bill Brashears,Mare,Distorted Reality,Miss N Theresa,Matthews William And Janet S
0020249,Lady Tam,16th February 2013,Chad Story,Mare,Distorted Reality,Why West,Dale Thoreson
0020226,My Majesty,13th February 2013,Eliazar Salas,Gelding,Lonhro,Sioux Zen,Cristina Salas
0020162,Taperge,11th April 2014,H Motion,Mare,Tapit,Jera,Gainesway Stable (Antony Beck)
0020224,Shared Vision,19th March 2013,Ryan Kenney,Gelding,Bushwacker,A Vision In Gray,Russell Jerome And Russell Kristina
0020207,Flying Thru Fire,29th January 2012,John Allred,Mare,Walk Thru Fire,One Flying Cookie,Allred John M And McDaniel Scott
0020235,Our Wild Dancer,24th February 2013,Karl Broberg,Gelding,Half Ours,Shutupanddance,Timothy Guidry
0020236,No Ez Money,18th March 2009,Chad Story,Gelding,Don'tsellmeshort,Ez Money Honey,Shaun Story
0020111,Piki Piki Girl,3rd April 2014,David Walters,Mare,Giacomo,Bear Mademoiselle,The Four Horsemen Racing Stable Inc
0020172,Scottish Sky,28th February 2014,Victor Carrasco,Mare,Sky Mesa,Melrose Morning,G L A Stable Llc
0020217,Canyutel,24th April 2013,Karen Jacks,Gelding,Sing Baby Sing,Little Biz,Karen Jacks
0020234,Whooz The King,17th May 2013,John Bernard,Gelding,Proudinsky,A Little Whoozie,Hailey Jones
0020218,Glory Kingdom,15th January 2013,Guy Tauzin,Gelding,Haynesfield,Saint Audrey,Guy Tauzin
0020163,Bogulator,24th March 2014,Marcus Vitali,Mare,Bodemeister,Love And Marry,Gateto Wire Racing Stable Llc
0020245,Cap Rock Miner,11th April 2014,Shane Wilson,Gelding,Mineshaft,Project Rose,Wayne Davis
0020121,Summer Luck,21st March 2014,Mark Casse,Mare,Lookin At Lucky,Seasonal,Gary Barber
0020246,At Your Word,31st March 2014,Scott Gelner,Colt,Old Fashioned,Ile St Jaycee,Audacity Racing Stable Llc
0020182,Jumby Bay,4th May 2014,Todd Pletcher,Filly,City Zip,Rote,Eclipse Thoroughbred Partners
0020227,In Da Word,12th February 2013,Brett Brinkman,Gelding,Discreet Cat,Inaword,Gerard Patin
0020228,Cecil The Cat,10th April 2013,Joe Toye,Gelding,Tribal Rule,Enchanted Nymph,Terra Firma Farm And Conley Chuck And Greg
0020173,Lady Alexandra,2nd March 2014,H Motion,Filly,More Than Ready,Lophorina,Heider Family Stables Llc
0020255,Bottle Dance,11th April 2013,Wendy Uhacz,Filly,Cape Blanco,Alkmaar,Catch Me If You Can Stables
0020131,Made You Look,25th February 2014,Philip Bauer,Horse,More Than Ready,Night And Day,Rigney Racing Llc
0020259,Moment Of Grace,6th April 2013,Scott Gelner,Mare,Private Vow,Pata Fresca,Norman Stables Llc
0020192,State Of Honor,25th February 2014,Mark Casse,Colt,To Honor And Serve,State Cup,Conrad Farms
0020244,Champion Risk,5th May 2012,Chris Mitchell,Mare,Bluegrass Cat,She's Extreme,Chris Mitchell
0020237,Adios A Todos,1st February 2013,Dedrick Jones,Gelding,En Dixie,Missrefrigerator,Hailey Jones
0020265,Raofthesun,16th February 2013,Cody Axmaker,Gelding,Pioneerof The Nile,Stormy Gigi,Snowbird Thoroughbreds Llc
0020160,Bluegrass Singer,2nd March 2012,Luis Miranda,Gelding,Bluegrass Cat,Aguilera,F And F Stable (f Garcia)
0020183,Perro Rojo,4th March 2014,Nicholas Zito,Colt,Birdstone,Lillybuster,Calumet Farm
0020256,Spanish Chrome,3rd April 2014,Scott Gelner,Colt,Songandaprayer,Blushing Sis,Simmons And Associates Inc
0020247,High Profit,12th March 2012,Dustin Murray,Mare,High Cotton,For Peter's Sake,Jesus Torres-casas
0020141,Gemologister,14th April 2014,Juan Gotera,Gelding,Gemologist,Ruthian,Jcg Racing Stables Corp
0020269,Luz Atticus,20th April 2010,Jose Silva,Gelding,Atticus,Belle Lu,Jose Silva
0020193,Hemsworth,5th March 2014,Thomas Albertrani,Colt,Bernardini,In Step,Godolphin Racing LLC
0020266,Baby Ella,2nd March 2010,Harold Joseph,Mare,Storm Day,Pirate's Alley,Buras Dr Sharon And Joseph Harold
0020254,Wingold,13th April 2014,Enis Mouton,Gelding,Gold Tribute,Winsky,Riceland Racing Stables LLC
0020202,Blameitonthetequila,15th March 2011,Ubaldo Guerrero,Gelding,Furyofthewind,Br Sweet Sensation,Juvencio Canales
0020279,Pen City,1st March 2009,Allen Landry,Mare,Mutakddim,Pink Mitten,Allen Landry
0020257,Perfect Movement,27th April 2014,Donald Habeeb,Gelding,Majesticperfection,Bhangaloo Ruby,Thomas Michael J And Habeeb Donald J
0020276,Tequila Factor,1st March 2009,Juan Gutierrez,Gelding,Pure Prize,Single Factor,Michael Wood
0020264,Wesley's Dream,17th April 2012,Ralph Dore,Mare,My Friend Max,Rich Rezultz,Dore Ralph And Gautreau Keith
0020289,Cash Bonus,10th March 2013,Timothy Martin,Gelding,Corinthian,Bountempo,Cloud Nine Racing Llc
0020212,Thanksforasking,22nd February 2013,Alex Casas,Mare,Colonel John,Gabby's Hen,Alex Torres-casas
0020267,Shrewd Move,28th February 2012,Dan McFarlane,Gelding,Closing Argument,Brief Mark,Yeaman's Racing Stables Llc
0020286,Nickels For Pat,16th March 2012,Ron David,Mare,Neko Bay,War Mother,Richard Smith
0020274,Timberfaller,21st February 2013,Tracie Aker,Gelding,Forestry,Moscow Symphony,Andres Gonzalez
0020222,Awe So Suite,28th February 2013,Ryan Kenney,Gelding,Awesome Gambler,Imperial Suite,Russell Jerome And Russell Kristina
0020299,Debbyz Wingz,28th April 2014,Ronnie Ward,Filly,Run Production,Joyful Sheba,William Dees
0020238,Barn Party,6th April 2012,Juan Gutierrez,Mare,Mccann's Mojave,Sensitive Soul,Michael Wood
0020277,Sweezy,8th April 2012,Joseph Foster,Mare,Majestic Warrior,Kitty Came Home,Harrington Maury And Leslie
0020284,Corsa Di Cavalli,3rd February 2009,Jared Brown,Gelding,After Market,Five Star Holding,Gary Danelson
0020296,R. Great Adventure,15th March 2010,Keith Bourgeois,Horse,Limehouse,R. And R.,Troy Williams
0020232,Tobit,14th May 2013,Kirk Harris,Gelding,Greeley's Galaxy,Made For Satin,Harris Gillian And Kirk L
