ID,NAME,DOB,TRAINER,GENDER,SIRE,DAM,OWNER
0076611,Cheeky Cherry (IRE),13th July 2021,D Maher,Filly,-,-,-
0076569,Mr Udagawa,13th July 2021,B J Llewellyn,Gelding,-,-,-
0076574,Tylers Cottage,13th July 2021,D K Weld,Gelding,-,-,-
0076567,Definightly,13th July 2021,R Charlton,Gelding,-,-,-
0076430,Ajjaadd (USA),13th July 2021,T E Powell,Gelding,-,-,-
0076568,Hypnotist (UAE),13th July 2021,C E Brittain,Gelding,-,-,-
0076626,Dimander (IRE),13th July 2021,Mrs A J Perrett,Colt,-,-,-
0076445,Soliste Bere (FR),13th July 2021,Jm Bernal,Colt,-,-,-
0076582,Mariydi (IRE),13th July 2021,M Halford,Colt,-,-,-
0076583,Ptolemaeus,13th July 2021,L Walshe,Colt,-,-,-
0076616,Xcape To Victory (IRE),13th July 2021,T G McCourt,Filly,-,-,-
0076584,Rockhampton (IRE),13th July 2021,A P O'Brien,Colt,-,-,-
0076641,Kuanyao (IRE),13th July 2021,Miss A Stokell,Gelding,-,-,-
0076597,Furthest Land (USA),13th July 2021,Michael Maker,Gelding,-,-,-
0076631,Extracurricular (USA),13th July 2021,S Gollings,Filly,-,-,-
0076656,Tarruji (IRE),13th July 2021,P Monfort,Gelding,-,-,-
0076646,Men Bhavin Bradley (USA),13th July 2021,J Noseda,Colt,-,-,-
0076617,Academy of War (USA),13th July 2021,J M Bradley,Gelding,-,-,-
0076525,Parabola (USA),13th July 2021,Cody Beattie,Gelding,-,-,-
0076632,Floor Show,13th July 2021,N Wilson,Gelding,-,-,-
0076613,Mariyca (IRE),13th July 2021,J M Oxx,Filly,-,-,-
0076612,Flame Of Ireland (IRE),13th July 2021,M J Grassick,Filly,-,-,-
0076543,Davids Matador,13th July 2021,Eve Johnson Houghton,Gelding,-,-,-
0076540,Poyle Meg,13th July 2021,R M Beckett,Filly,-,-,-
0076548,Patrician's Glory (USA),13th July 2021,T P Tate,Colt,-,-,-
0076647,Moneysupermarket (IRE),13th July 2021,Pat Morris,Filly,-,-,-
0076627,Double Act,13th July 2021,Evan Williams,Gelding,-,-,-
0076628,Dr Valentine (FR),13th July 2021,Mrs A Duffield,Gelding,-,-,-
0076558,Splashdown,13th July 2021,L M Cumani,Filly,-,-,-
0076614,Silver Abby (IRE),13th July 2021,Mrs V Keatley,Filly,-,-,-
0076555,Mayaalah,13th July 2021,J &amp; T Gosden,Filly,-,-,-
0076563,Mubrook,1st April 2005,T Davidson,Gelding,Alhaarth,Zomaradah,Gold Tooth Racing
0076642,Kyleene,13th July 2021,M D I Usher,Filly,-,-,-
0076643,Langland Bay,13th July 2021,W R Muir,Filly,-,-,-
0076573,Martha's Girl (USA),13th July 2021,D Carroll,Filly,-,-,-
0076619,Anfield Star (IRE),13th July 2021,Pat Morris,Gelding,-,-,-
0076570,Perpetually (IRE),13th July 2021,J P Ferguson,Gelding,-,-,-
0076658,Totally Devoted (USA),13th July 2021,A P O'Brien,Filly,-,-,-
0076588,American Princess (IRE),13th July 2021,M J Grassick,Mare,-,-,-
0076657,Theatre Street (IRE),13th July 2021,S Dow,Filly,-,-,-
0076585,Mean Lae (IRE),13th July 2021,J S Bolger,Filly,-,-,-
0076634,Glowing Praise,13th July 2021,E S McMahon,Gelding,-,-,-
0076649,Peponi,13th July 2021,P J Makin,Horse,-,-,-
0076629,Emirates World (IRE),13th July 2021,A E Jessop,Gelding,-,-,-
0076578,We'llallberuined (IRE),13th July 2021,Martin Brassil,Gelding,-,-,-
0076441,Shawnee Saga (FR),13th July 2021,W Mongil,Gelding,-,-,-
0076644,Louise Bonne (USA),13th July 2021,C G Cox,Filly,-,-,-
0076701,Madragan (FR),13th July 2021,M Rolland,Gelding,-,-,-
0076659,Wotasparkler,13th July 2021,W S Kittow,Filly,-,-,-
0076618,Akabar,13th July 2021,R M Beckett,Gelding,-,-,-
0076549,Royal Arthur,13th July 2021,L A Dace,Gelding,-,-,-
0076615,Maranda (IRE),13th July 2021,L P Cusack,Mare,-,-,-
0076716,Against The Rules,13th July 2021,J Ryan,Gelding,-,-,-
0076691,Ayrus (USA),13th July 2021,B J Meehan,Colt,-,-,-
0076564,Sharki,13th July 2021,P Martin,Filly,-,-,-
0076515,Santa Teresita (USA),13th July 2021,Eric Guillot,Mare,-,-,-
0076633,Fortina's Boy (USA),13th July 2021,W R Swinburn,Colt,-,-,-
0076608,Montana Mist (IRE),13th July 2021,T J O'Mara,Gelding,-,-,-
0076731,Henderson Park,13th July 2021,A G Foster,Colt,-,-,-
0076706,Esmun (FR),13th July 2021,Chirurgien (s),Mare,-,-,-
0076579,Age Of Aquarius (IRE),13th July 2021,A P O'Brien,Colt,-,-,-
0076648,Morning Queen (IRE),13th July 2021,C G Cox,Filly,-,-,-
0076623,Coolcullen Times (IRE),13th July 2021,J S Bolger,Gelding,-,-,-
0076721,Gainsbury (GER),13th July 2021,P Vovcenko,Gelding,-,-,-
0076692,Playfellow (IRE),13th July 2021,D Selvaratnam,Gelding,-,-,-
0076703,Gaelique Show (FR),13th July 2021,P Khozian,Gelding,-,-,-
0076638,Ice Attack (IRE),13th July 2021,Pat Morris,Filly,-,-,-
0076702,Topclas (FR),13th July 2021,A Bin Harmash,Horse,-,-,-
0076736,Incentivise,24th April 2003,Kerry Lee,Gelding,Snurge,Festive Isle,Mrs B M Ayres
0076645,Mellow Mixture,13th July 2021,S Kirk,Colt,-,-,-
0076707,Genereuse Gold (FR),13th July 2021,Mme C Barbe,Filly,-,-,-
0076718,Adnisy (FR),13th July 2021,B Leclere,Gelding,-,-,-
0076653,Scottish Glen,2nd April 2006,P R Chamings,Gelding,Kyllachy,Dance For Fun,The Foxford House Partnership
0076717,Almazar,13th July 2021,J L Dunlop,Gelding,-,-,-
0076694,Shanavaz,13th July 2021,C J Teague,Mare,-,-,-
0076722,Delvita (FR),13th July 2021,Jv Toux,Filly,-,-,-
0076545,Greensward,13th July 2021,C R Dore,Gelding,-,-,-
0076733,Magic Haze,13th July 2021,Miss S E Hall,Gelding,-,-,-
0076761,Dotada (IRE),13th July 2021,P Casey,Mare,-,-,-
0076732,Madamlily (IRE),13th July 2021,J J Quinn,Mare,-,-,-
0076709,Golden Clou (FR),13th July 2021,P Demercastel,Filly,-,-,-
0076737,Overdante,13th July 2021,C E Longsdon,Mare,-,-,-
0076560,Bendigo Creek (USA),13th July 2021,Gerard Farrell,Gelding,-,-,-
0076562,Lease of Life (USA),13th July 2021,B W Hills,Colt,-,-,-
0076724,Quambona (FR),13th July 2021,Ecurie Heyveld,Filly,-,-,-
0076776,Plaisterer,13th July 2021,C F Wall,Mare,-,-,-
0076609,Ravati (IRE),13th July 2021,L Corcoran,Gelding,-,-,-
0076575,Marysbrownbread (IRE),13th July 2021,J J Walsh,Filly,-,-,-
0076577,Jimbatai (IRE),13th July 2021,B Leavy,Gelding,-,-,-
0076739,Sideon Arthur (FR),13th July 2021,B W Duke,Gelding,-,-,-
0076791,Top Harmony (FR),13th July 2021,A Fracas,Gelding,-,-,-
0076704,Voodoo's Son (FR),13th July 2021,Delaporte (s),Gelding,-,-,-
0076624,Dayanara (USA),13th July 2021,Mrs S Leech,Filly,-,-,-
0076766,Schindler's Pearl (IRE),13th July 2021,Miss T L Cogan,Gelding,-,-,-
0076590,Tar Heel Mom (USA),13th July 2021,Stanley Hough,Mare,-,-,-
0076719,Lady Angelica,13th July 2021,Dr J D Scargill,Filly,-,-,-
0076639,Jacamar,13th July 2021,A P O'Brien,Colt,-,-,-
0076781,Light Dubai (IRE),13th July 2021,M R Channon,Filly,-,-,-
0076605,Billy Liar (IRE),13th July 2021,E Lynam,Gelding,-,-,-
0076762,Princess Misty (IRE),13th July 2021,D Murphy,Filly,-,-,-
0076763,Riversfield Rose (IRE),13th July 2021,D Marnane,Filly,-,-,-
0076654,Secret Life,13th July 2021,S Foucher,Colt,-,-,-
0076734,New Tricks,13th July 2021,P Monteith,Gelding,-,-,-
0076796,Le Big (GER),13th July 2021,M Rolland,Gelding,-,-,-
0076550,Sequillo,13th July 2021,R Hannon,Gelding,-,-,-
0076767,Lovely Sight (IRE),13th July 2021,C Bowe,Mare,-,-,-
0076669,Step Right Up (USA),13th July 2021,Maureen Spellman,Filly,-,-,-
0076777,Shakedown,13th July 2021,K Frost,Gelding,-,-,-
0076778,Call It On (IRE),13th July 2021,P A Kirby,Gelding,-,-,-
0076565,Summerstrand (IRE),13th July 2021,M A Jarvis,Filly,-,-,-
0076782,Noble Dictator,13th July 2021,E F Vaughan,Gelding,-,-,-
0076620,Art Fund (USA),13th July 2021,P Delaney,Gelding,-,-,-
0076769,No Wonga,13th July 2021,Mrs K Stephens,Gelding,-,-,-
0076793,Sharaldi (FR),13th July 2021,Y Fouin,Gelding,-,-,-
0076792,Sumatra Tiger (GER),13th July 2021,W Mongil,Gelding,-,-,-
0076797,Salden Licht,13th July 2021,A King,Gelding,-,-,-
0076580,Changingoftheguard (IRE),13th July 2021,A P O'Brien,Colt,-,-,-
0076607,Forbidden City (IRE),13th July 2021,T Cleary,Gelding,-,-,-
0076821,Ouranos (FR),13th July 2021,C Martens,Gelding,-,-,-
0076635,Hatta Stream (IRE),13th July 2021,Mrs L Pearce,Gelding,-,-,-
0076784,Sawab,13th July 2021,C E Brittain,Filly,-,-,-
0076622,Celestial Dream (IRE),13th July 2021,A M Balding,Filly,-,-,-
0076836,Whiskey Talk (IRE),13th July 2021,A Oliver,Gelding,-,-,-
0076698,Baby Rock,13th July 2021,C F Wall,Gelding,-,-,-
0076650,Perfect Secret,13th July 2021,A M Balding,Filly,-,-,-
0076708,Damacita (FR),13th July 2021,J Bertran De Balanda,Filly,-,-,-
0076764,Hurleys Choice (IRE),13th July 2021,A Slattery,Gelding,-,-,-
0076637,High Alert,13th July 2021,J Noseda,?,-,-,-
0076826,Cottage Club (IRE),13th July 2021,Y Fertillet,Filly,-,-,-
0076713,Royal Sadler (FR),13th July 2021,Boutin (s),Horse,-,-,-
0076705,Syphax (FR),13th July 2021,Ger Collet,Mare,-,-,-
0076723,Queen Du Vivien (FR),13th July 2021,R Le Gal,Filly,-,-,-
0076779,Captainrisk (IRE),13th July 2021,Mrs C A Dunnett,Gelding,-,-,-
0076699,Galeo Des Flandres (FR),13th July 2021,S Jousselin,Colt,-,-,-
0076652,Satwa Laird,13th July 2021,Miss A Stokell,Gelding,-,-,-
0076841,Dishy Sissi (IRE),13th July 2021,O Weldon,Filly,-,-,-
0076823,Alluring Lady (FR),13th July 2021,E Libaud,Filly,-,-,-
0076720,Silky Way (GR),13th July 2021,P R Chamings,Filly,-,-,-
0076738,Rosies Peacock,13th July 2021,D H Llewellyn,Gelding,-,-,-
0076728,Baileys Red,13th July 2021,J G Given,Gelding,-,-,-
0076794,Kareemah (IRE),13th July 2021,F Head,Filly,-,-,-
0076714,Grey Soldier (IRE),13th July 2021,Mrs S Leech,Gelding,-,-,-
0076838,Aliyfa (IRE),13th July 2021,J M Oxx,Filly,-,-,-
0076735,Furmagiatt,13th July 2021,J Cole,Gelding,-,-,-
0076822,Singapore Speed (FR),13th July 2021,B Mohamed,Gelding,-,-,-
0076610,Signore Momento (IRE),13th July 2021,Miss Amy Weaver,Gelding,-,-,-
0076729,Berriedale,13th July 2021,Mrs A Duffield,Filly,-,-,-
0076827,Kalimera (GER),13th July 2021,Ph lefevre,Filly,-,-,-
0076625,Desert Eagle (IRE),13th July 2021,A P O'Brien,Colt,-,-,-
0076640,Karta (IRE),13th July 2021,M Johnston,Filly,-,-,-
0076837,Ella Watson (IRE),13th July 2021,J E Kiely,Mare,-,-,-
0076871,Arrogance,13th July 2021,G L Moore,Gelding,-,-,-
0076768,Cry of Freedom (USA),13th July 2021,J P Ferguson,Gelding,-,-,-
0076824,Kesara,13th July 2021,P Bary,Filly,-,-,-
0076655,Suitably Accoutred (IRE),13th July 2021,Mrs A Duffield,Filly,-,-,-
0076886,Xandra (IRE),13th July 2021,W M Brisbourne,Filly,-,-,-
0076839,Dance Pass (IRE),13th July 2021,D K Weld,Filly,-,-,-
0076783,Red Horse (IRE),13th July 2021,M L W Bell,Gelding,-,-,-
0076829,Anarkali (FR),13th July 2021,Mlle S Morosi,Horse,-,-,-
0076546,Hambledon Hill,13th July 2021,P Burgoyne,Gelding,-,-,-
0076881,Party Frock,13th July 2021,J &amp; T Gosden,Filly,-,-,-
0076695,Clodazone (IRE),13th July 2021,M G Quinlan,Filly,-,-,-
0076561,Black Coffee,13th July 2021,R Woollacott,Gelding,-,-,-
0076697,Splinter Cell (USA),13th July 2021,P Lacroix,Colt,-,-,-
0076773,Spring Green,13th July 2021,H Morrison,Filly,-,-,-
0076883,The Cuckoo,13th July 2021,M Quinn,Gelding,-,-,-
0076780,Floodlit,13th July 2021,J &amp; T Gosden,Filly,-,-,-
0076576,Seenya (IRE),13th July 2021,D A Kiely,Mare,-,-,-
0076712,Queen At Last (FR),13th July 2021,S Labate,Filly,-,-,-
0076788,Earlson Gray (FR),13th July 2021,C Bowe,Gelding,-,-,-
0076795,Knowing Look,13th July 2021,H A Pantall,Filly,-,-,-
0076916,Feeling Fab (FR),13th July 2021,M Johnston,Filly,-,-,-
0076710,Moumina (FR),13th July 2021,J De Roualle (s),Filly,-,-,-
0076727,Mannico (GER),13th July 2021,M Nigge,Horse,-,-,-
0076774,Victoria Sponge (IRE),13th July 2021,S C Williams,Filly,-,-,-
0076725,Midnight Fantasy,13th July 2021,Rae Guest,Filly,-,-,-
0076789,Quietly Winner (GER),13th July 2021,G Cherel,Gelding,-,-,-
0076911,Agent Stone (IRE),13th July 2021,D Nicholls,Gelding,-,-,-
0076606,Dubitante (IRE),13th July 2021,E P Harty,Gelding,-,-,-
0076913,Sampower Quin (IRE),13th July 2021,D Carroll,Gelding,-,-,-
0076700,Cool King (FR),13th July 2021,M Boutin,Colt,-,-,-
0076882,Group Leader (IRE),13th July 2021,J R Jenkins,Gelding,-,-,-
0076740,The Kiwi Matriarch,13th July 2021,C L Tizzard,Mare,-,-,-
0076926,Dark Ranger,13th July 2021,T J Pitt,Gelding,-,-,-
0076928,Mr Deal,13th July 2021,Eve Johnson Houghton,Gelding,-,-,-
0076621,Best Bidder (USA),13th July 2021,Pat Morris,Filly,-,-,-
0076715,Dornas (FR),13th July 2021,Boutin (s),Filly,-,-,-
0076636,Hekaaya (IRE),13th July 2021,M P Tregoning,Filly,-,-,-
0076872,Cruikadyke,13th July 2021,P &amp; O Cole,Colt,-,-,-
0076828,Riviere Du Moulin (FR),13th July 2021,F Meckes,Filly,-,-,-
0076730,Heading East (IRE),13th July 2021,K A Ryan,Gelding,-,-,-
0076825,Omonia (GER),13th July 2021,C Boutin,Filly,-,-,-
0076874,Euston Square,13th July 2021,A C Whillans,Gelding,-,-,-
0076887,Dakota Hills,13th July 2021,J R Best,Gelding,-,-,-
0076651,Polemica (IRE),13th July 2021,F Sheridan,Mare,-,-,-
0076884,Mutawahej (USA),13th July 2021,J &amp; T Gosden,Colt,-,-,-
0076840,Frisky Queen (IRE),13th July 2021,T G McCourt,Filly,-,-,-
0076770,Wellington Square,13th July 2021,H Morrison,Gelding,-,-,-
0076833,Alaiyma (IRE),13th July 2021,J M Oxx,Filly,-,-,-
0076912,Proclaim,13th July 2021,Saeed bin Suroor,Colt,-,-,-
0076772,Kaikoura,13th July 2021,G Woodward,Filly,-,-,-
0076785,Teeky,13th July 2021,J &amp; T Gosden,Filly,-,-,-
0076917,Iron Out (USA),13th July 2021,R Hollinshead,Gelding,-,-,-
0076927,Ivory's Icon (IRE),13th July 2021,Miss Jo Crowley,Gelding,-,-,-
0076787,Simba Du Berlais (FR),13th July 2021,Robert Collet,Gelding,-,-,-
0076834,Shy Appeal (IRE),13th July 2021,T Stack,Filly,-,-,-
0076914,Star of Sophia (IRE),13th July 2021,Mrs A Duffield,Filly,-,-,-
0076929,Sabi Star,13th July 2021,J &amp; T Gosden,Colt,-,-,-
0076919,Leverage (IRE),13th July 2021,M Wigham,Gelding,-,-,-
0076696,Peter Grimes (IRE),13th July 2021,A King,Gelding,-,-,-
0076775,Mayfair's Future,13th July 2021,J R Jenkins,Gelding,-,-,-
0076873,Do Be Brave (IRE),13th July 2021,Paul Mason,Gelding,-,-,-
0076988,Phoenix King (FR),13th July 2021,Ecurie Alliance,Gelding,-,-,-
0076790,Albert Hall,12th May 2005,A Chaille-Chaille,Gelding,Stravinsky,Albertine,Mlle C Minier
0076711,Alice De La Vis (FR),13th July 2021,Mme C Barbe,Filly,-,-,-
0076885,Tayyab (USA),13th July 2021,M Al Mheiri,Horse,-,-,-
0076888,Mr Redford,13th July 2021,N P Littmoden,Gelding,-,-,-
0076986,Fatayev (FR),13th July 2021,Mme C Head-Maarek,Colt,-,-,-
0076726,Sleepy Valley (IRE),13th July 2021,A Dickman,Filly,-,-,-
0077003,Abou Ben (IRE),13th July 2021,P Martin,Gelding,-,-,-
0077001,The World,13th July 2021,A Fabre,Filly,-,-,-
0076991,Valdivia (FR),13th July 2021,P Vidotto,Filly,-,-,-
0077018,Lady Oaksey,13th July 2021,R H Buckler,Mare,-,-,-
0076878,Trading Nation (USA),13th July 2021,P W Hiatt,Gelding,-,-,-
0076830,The Little Mother (FR),13th July 2021,L Manceau,Filly,-,-,-
0077016,Bishaara (IRE),13th July 2021,J &amp; T Gosden,Filly,-,-,-
0077006,Five Star Junior (USA),13th July 2021,Mrs L Stubbs,Gelding,-,-,-
0077031,Papajosh (FR),13th July 2021,J Candlish,Gelding,-,-,-
0076820,Borrachito (FR),13th July 2021,M Pimbonnet,Gelding,-,-,-
0076918,La Diosa (IRE),13th July 2021,M Hourigan,Filly,-,-,-
0077021,Chasca (IRE),13th July 2021,Mrs A J Perrett,Filly,-,-,-
0076832,Mountain Ridge (IRE),13th July 2021,J J Murphy,Colt,-,-,-
0076835,Chew It Over (IRE),13th July 2021,L Young,Gelding,-,-,-
0076771,It's A Game (USA),13th July 2021,J &amp; T Gosden,Filly,-,-,-
0076879,Kappalyn (IRE),13th July 2021,J R Boyle,Filly,-,-,-
0076987,Bleu Topaze (FR),13th July 2021,J M Beguigne,Colt,-,-,-
0076908,Irenamix (FR),13th July 2021,Ger Collet,Filly,-,-,-
0076989,Eclair Fantastic,13th July 2021,F Belmont,Mare,-,-,-
0077002,Alpe D'huez (GER),13th July 2021,N Milliere,Filly,-,-,-
0076915,Dubai Storming,13th July 2021,E A L Dunlop,Gelding,-,-,-
0076786,Glan Lady (IRE),13th July 2021,Ian Williams,Mare,-,-,-
0076923,King's Colour,13th July 2021,B R Johnson,Gelding,-,-,-
0077004,Kalabunga (IRE),13th July 2021,T Collins,Mare,-,-,-
0076930,Summers Target (USA),13th July 2021,S C Williams,Gelding,-,-,-
0077019,Dagua Briza (IRE),13th July 2021,J W Mullins,Filly,-,-,-
0077017,Congenial,13th July 2021,J R Fanshawe,Filly,-,-,-
0076992,Ambatoloaka (FR),13th July 2021,F Foresi,Filly,-,-,-
0076909,Sagamana (FR),13th July 2021,Ecurie Simeon,Filly,-,-,-
0077032,Private Affair,13th July 2021,Mrs S J Smith,Gelding,-,-,-
0077007,Frank Street,13th July 2021,Eve Johnson Houghton,Gelding,-,-,-
0076875,Galpin Junior (USA),13th July 2021,Mrs R Carr,Gelding,-,-,-
0076924,Mary Athena (FR),13th July 2021,P Cashman,Filly,-,-,-
0077022,Dicey Affair,13th July 2021,G L Moore,Filly,-,-,-
0076877,Papa Meilland,13th July 2021,Eve Johnson Houghton,Colt,-,-,-
0076880,Make Amends (IRE),13th July 2021,R J Hodges,Mare,-,-,-
0076994,L'americaine (FR),13th July 2021,Mme C Head-Maarek,Filly,-,-,-
0076905,Vacillate (IRE),13th July 2021,P J Flynn,Gelding,-,-,-
0077009,Riotista (IRE),13th July 2021,E J O'Neill,Filly,-,-,-
0076920,Tilos Gem (IRE),13th July 2021,B Ellison,Gelding,-,-,-
0077106,Solar Graphite (IRE),13th July 2021,D A McLoughlin,Gelding,-,-,-
0076907,Glatteis (FR),13th July 2021,Frau P Blumenauer,Gelding,-,-,-
0076831,Beat The Boss (IRE),13th July 2021,Peter Fahey,Gelding,-,-,-
0076910,Action Gyp (FR),13th July 2021,S Loeuillet,Gelding,-,-,-
0077024,Crackentorp,13th July 2021,T D Easterby,Gelding,-,-,-
0077121,Nayessence,13th July 2021,M W Easterby,Gelding,-,-,-
0076993,Onega Lake (IRE),13th July 2021,E Lellouche,Filly,-,-,-
0076922,Chosen One (IRE),13th July 2021,Mrs R Carr,Gelding,-,-,-
0077108,Mr Flannegan,13th July 2021,H Candy,Gelding,-,-,-
0077136,Stop N Stare (IRE),13th July 2021,P J F Hassett,Gelding,-,-,-
0076925,Aurorian (IRE),13th July 2021,Mrs L Hill,Gelding,-,-,-
0076990,Danseur Russe (FR),13th July 2021,J Lemercier,Gelding,-,-,-
0077008,Mackten,13th July 2021,W J Knight,Colt,-,-,-
0077123,Spiritina (IRE),13th July 2021,N Lawlor,Mare,-,-,-
0077111,Do The Deal (IRE),13th July 2021,P D Deegan,Filly,-,-,-
0077151,Perfect Buttons (IRE),13th July 2021,Tim Vaughan,Gelding,-,-,-
0077005,Lake An Lay (IRE),13th July 2021,W P Mullins,Gelding,-,-,-
0076998,Maria Dolores (FR),13th July 2021,J Rossi,Filly,-,-,-
0077023,Master Lightfoot,13th July 2021,W R Swinburn,Colt,-,-,-
0077126,Carrigfergus (IRE),13th July 2021,K Prendergast,Gelding,-,-,-
0077138,The Bull Hayes (IRE),13th July 2021,M Appleby,Gelding,-,-,-
0077166,Clarte D'or (FR),13th July 2021,Bertran De Balanda (s),Filly,-,-,-
0077020,Extreme Pleasure (IRE),13th July 2021,W J Knight,Filly,-,-,-
0077153,Crystal Idea (IRE),13th July 2021,P Harney,Filly,-,-,-
0077013,Caster Sugar (USA),13th July 2021,R Hannon,Filly,-,-,-
0077168,Dianeva (FR),13th July 2021,F Vermeulen,Filly,-,-,-
0077028,Serious Impact (USA),13th July 2021,F Vermeulen,Gelding,-,-,-
0077107,Harry Raffle,13th July 2021,S Kirk,Gelding,-,-,-
0077156,Now Wich One (IRE),13th July 2021,A J McNamara,Gelding,-,-,-
0076876,Jaubertie,13th July 2021,W G M Turner,Filly,-,-,-
0077196,Dubai Rose,13th July 2021,H A Pantall,Filly,-,-,-
0077122,Annebrook Lady (IRE),13th July 2021,Ms J Morgan,Filly,-,-,-
0077171,Maggi Fong,13th July 2021,H A Pantall,Filly,-,-,-
0077198,Cavaliere (FR),13th July 2021,M Cesandri,Filly,-,-,-
0076891,Ninth Client (USA),13th July 2021,D Lukas,Gelding,-,-,-
0076999,Alamanni (USA),13th July 2021,E Borromeo,Filly,-,-,-
0077211,Mafaaz,13th July 2021,J &amp; T Gosden,Colt,-,-,-
0077137,The Basshunter (IRE),13th July 2021,J J Walsh,Gelding,-,-,-
0077213,Pergamon (IRE),13th July 2021,Miss C Dyson,Gelding,-,-,-
0077109,Fell Pack,13th July 2021,J J Quinn,Gelding,-,-,-
0077014,Something Perfect (USA),13th July 2021,Sir H R A Cecil,Filly,-,-,-
0077097,Chasing Amy,13th July 2021,M G Quinlan,Filly,-,-,-
0076906,Brackets (IRE),13th July 2021,J P Brennan,Mare,-,-,-
0077226,Pollish,13th July 2021,A Berry,Filly,-,-,-
0077152,Out Of Honour (IRE),13th July 2021,J Geoghegan,Filly,-,-,-
0077124,Starlight Choice (IRE),13th July 2021,G W Robinson,Filly,-,-,-
0076921,Viking Awake (IRE),13th July 2021,J W Unett,Gelding,-,-,-
0077029,Macbury,13th July 2021,A Middleton,Gelding,-,-,-
0077112,Hettie Hubble,13th July 2021,D Thompson,Mare,-,-,-
0077167,Laety Dancer (FR),13th July 2021,S Morineau,Filly,-,-,-
0077139,Double Eagle (FR),13th July 2021,J J Hanlon,Gelding,-,-,-
0077127,Running Flame (IRE),13th July 2021,J D Hillis,Gelding,-,-,-
0077201,La Minardiere (FR),13th July 2021,M Pimbonnet,Filly,-,-,-
0076985,Helipad (FR),13th July 2021,T Larriviere,Gelding,-,-,-
0077154,Spring Hawk (IRE),13th July 2021,T G McCourt,Mare,-,-,-
0076995,Moneypenny (FR),13th July 2021,Delaporte (s),Filly,-,-,-
0077099,Kapsiliat (IRE),13th July 2021,J Noseda,Filly,-,-,-
0077216,Gaily Noble (IRE),13th July 2021,A B Haynes,Gelding,-,-,-
0077000,Setareh (GER),13th July 2021,H Hesse,Colt,-,-,-
0077169,Triki Miki (FR),13th July 2021,F Foresi,Filly,-,-,-
0077010,Playful Asset (IRE),13th July 2021,P Howling,Filly,-,-,-
0077015,Sussex Dancer (IRE),13th July 2021,J A Osborne,Filly,-,-,-
0077114,Interchoice Star,14th April 2005,R E Peacock,Gelding,Josr Algarhoud,Blakeshall Girl,Mr John P Evitt
0077098,Ja One (IRE),13th July 2021,B W Hills,Filly,-,-,-
0077197,Mamaria (FR),13th July 2021,T Larriviere,Filly,-,-,-
0076997,Benaojan (FR),13th July 2021,T Castanheira,Filly,-,-,-
0077030,Minella Boys (IRE),13th July 2021,C E Longsdon,Gelding,-,-,-
0077113,Lucy Brown,13th July 2021,M W Easterby,Filly,-,-,-
0077212,Murhee (USA),13th July 2021,Mrs A M Thorpe,Gelding,-,-,-
0077129,Hemasree (IRE),13th July 2021,T Collins,Filly,-,-,-
0077012,Vodka Shot (USA),13th July 2021,M L W Bell,Filly,-,-,-
0077025,Hammer,13th July 2021,M E Sowersby,Gelding,-,-,-
0077157,Hepahepa Naeney (IRE),13th July 2021,B T Murphy,Mare,-,-,-
0077128,Fancy Set (IRE),13th July 2021,D J S Ffrench Davis,Filly,-,-,-
0077027,Nexus (IRE),13th July 2021,S Seemar,Horse,-,-,-
0077227,Predictable (IRE),13th July 2021,M W Easterby,Filly,-,-,-
0077172,Saphir Bere (FR),13th July 2021,Frau C Bocskai,Colt,-,-,-
0077271,The Munyabure,13th July 2021,V P Donoghue,Filly,-,-,-
0077199,Bleu Desir (FR),13th July 2021,J P Gauvin,Horse,-,-,-
0077273,Another Tribunal (IRE),13th July 2021,S Aherne,Gelding,-,-,-
0077057,Orderly (USA),13th July 2021,Thomas Albertrani,Colt,-,-,-
0077158,Pip Pip Horray (IRE),13th July 2021,P J Flynn,Filly,-,-,-
0077214,Too Tall,13th July 2021,Tim Vaughan,Colt,-,-,-
0077089,Mine That Bird (USA),13th July 2021,D Lukas,Gelding,-,-,-
0077103,Almiqdaad,13th July 2021,E Charpy,Gelding,-,-,-
0077202,Sunday Flower (FR),13th July 2021,P Khozian,Filly,-,-,-
0077301,Turnham Green,13th July 2021,S Curran,Gelding,-,-,-
0077104,Asateer (IRE),13th July 2021,B W Hills,Gelding,-,-,-
0077118,Feeling Stylish (IRE),13th July 2021,N Tinkler,Filly,-,-,-
0077276,Killogan Lass (IRE),13th July 2021,M T Moran,Mare,-,-,-
0077316,Salgado (FR),13th July 2021,M Planard,Mare,-,-,-
0077217,Good For Her,13th July 2021,J L Dunlop,Filly,-,-,-
0077133,Masterofthehorse (IRE),13th July 2021,Miss D Mountain,Colt,-,-,-
0077119,Hawkeyethenoo (IRE),13th July 2021,J S Goldie,Gelding,-,-,-
0077134,Signal Fire (USA),13th July 2021,D K Weld,Colt,-,-,-
0077174,Riviera Paradise (FR),13th July 2021,P Monfort,Gelding,-,-,-
0077331,Beautiful Breeze (IRE),13th July 2021,M Johnston,Gelding,-,-,-
0077173,Kfar Viking (FR),13th July 2021,T Larriviere,Gelding,-,-,-
0077110,Rosies Dawn,13th July 2021,D Carroll,Filly,-,-,-
0076996,Treasure (FR),13th July 2021,Mme C Head-Maarek,Filly,-,-,-
0077189,Camfair (FR),13th July 2021,P Vidotto,Colt,-,-,-
0077272,Academy Legend (IRE),13th July 2021,F Chappet,Gelding,-,-,-
