Horse_id,Date,Pos,Ran,BHA,Type,Course,Distance,Going,Class,Starting Price
0075044, 26/10/13, 12,12, 86, FLAT, Doncaster, 1m 4f 0y, Soft, 2, 28/1
0075042, 21/09/11, 8,14, 91, FLAT, Redcar, 1m 0f 0y, Good to Firm, 5, 5/2
0075042, 06/08/11, 7,10, 93, FLAT, Ascot, 1m 0f 0y, Good To Soft (soft in places on the round course), 2, 10/1
0075042, 27/07/11, 2,7, 93, FLAT, Sandown Park, 1m 0f 14y, Good, Good to Firm in places, 5, 6/1
0075042, 02/04/11, 21,21, 96, FLAT, Doncaster, 1m 0f 0y, Good, 2, 16/1
0075042, 24/05/09, 1,6, 91, FLAT, Newmarket, 1m 2f 0y, Good to Firm, Firm in places, 2, 9/1
0075042, 24/04/09, 4,11, 90, FLAT, Sandown Park, 1m 2f 0y, Good, 3, 16/1
0075042, 27/09/08, 6,6, 92, FLAT, Great Leighs, 1m 0f 0y, Standard, 2, 9/1
0075042, 29/08/08, 7,8, 94, FLAT, Salisbury, 1m 0f 0y, Good to Firm, 1, 12/1
0075042, 26/07/08, 5,6, -, FLAT, Ascot, 0m 7f 0y, Good to Firm, 1, 19/10
0075042, 19/07/08, 1,7, -, FLAT, Newbury, 0m 7f 0y, Good, Good to Firm in places, 3, 9/1
0075042, 28/06/08, 1,6, -, FLAT, Doncaster, 0m 7f 0y, Good to Firm, Good in places, 5, 15/8
0075058, 16/06/09, 5,13, 70, FLAT, Yarmouth, 0m 7f 3y, Good, 5, 5/2
0075058, 01/06/09, 4,14, 70, FLAT, Windsor, 1m 0f 67y, Good to Firm, 5, 5/1
0075044, 11/10/13, 7,18, 86, FLAT, York, 1m 4f 0y, Good, Good to Soft in places, 2, 33/1
0075058, 11/05/09, 8,14, 73, FLAT, Windsor, 1m 2f 0y, Good to Firm, 5, 6/1
0075044, 14/09/13, 6,9, 86, FLAT, Doncaster, 1m 4f 0y, Good to Soft, Soft in places, 2, 33/1
0075058, 24/04/09, 8,11, 75, FLAT, Sandown Park, 1m 2f 0y, Good, 3, 33/1
0075044, 07/09/13, 13,14, 88, FLAT, Haydock Park, 1m 6f 0y, Good to Soft (Soft in places in the back straight), 2, 40/1
0075058, 27/09/08, 7,9, -, FLAT, Haydock Park, 1m 0f 30y, Good to Firm, 5, 8/1
0075058, 18/07/08, 5,13, -, FLAT, Newbury, 0m 7f 0y, Good, Good to Firm in places, 4, 14/1
0075058, 28/06/08, 6,11, -, FLAT, Newmarket, 0m 7f 0y, Firm, 4, 16/1
0075044, 23/08/13, 9,14, 90, FLAT, York, 1m 4f 0y, Good to Soft, 2, 25/1
0075044, 28/07/13, 6,9, 91, FLAT, Ascot, 1m 4f 0y, Good to Firm, Good in places, 2, 20/1
0075052, 27/10/10, 8,17, 53, FLAT, Nottingham, 2m 0f 9y, Soft, Good to Soft in places, 6, 20/1
0075052, 05/10/10, 5,13, 55, FLAT, Catterick, 1m 7f 177y, Soft, Good to Soft in places, 6, 5/1
0075052, 31/08/10, 6,11, 56, FLAT, Ripon, 2m 0f 0y, Good, Good to Firm in places, 6, 6/1
0075052, 18/05/10, 4,8, 57, FLAT, Nottingham, 2m 0f 9y, Good to Firm, 5, 7/2
0075052, 07/05/10, 3,9, 58, FLAT, Ripon, 2m 0f 0y, Good to Firm, Good in places, 5, 3/1
0075052, 05/04/10, 6,16, 59, FLAT, Redcar, 2m 0f 4y, Soft, Good to Soft in places, 6, 4/1
0075052, 13/10/09, 1,15, 54, FLAT, Newcastle, 2m 0f 19y, Soft (Round Course; Straight Course; Good), 5, 11/1
0075052, 01/09/09, 1,13, 52, FLAT, Ripon, 2m 0f 0y, Good to Soft, 6, 7/1
0075052, 16/08/09, 10,12, 57, FLAT, Pontefract, 2m 1f 22y, Good to Firm, 5, 16/1
0075052, 01/08/09, 8,10, 60, FLAT, Thirsk, 2m 0f 0y, Good to Soft, Soft in places, 5, 15/2
0075052, 04/07/09, 4,11, 60, FLAT, Carlisle, 2m 1f 52y, Good, 6, 2/1
0075052, 08/05/09, 2,8, 54, FLAT, Ripon, 2m 0f 0y, Good to Firm, Good in places, 5, 7/1
0075052, 20/10/08, 3,12, 53, FLAT, Pontefract, 2m 1f 216y, Good to Soft, Good in places, 5, 16/1
0075052, 01/10/08, 2,8, 50, FLAT, Newcastle, 2m 0f 19y, Heavy, Soft in places, 5, 28/1
0075052, 04/09/08, 9,16, 54, FLAT, Redcar, 1m 6f 19y, Good to Soft, Soft in places, 6, 100/1
0075052, 04/08/08, 7,14, -, FLAT, Ripon, 1m 4f 10y, Good, 5, 200/1
0075052, 18/07/08, 11,14, -, FLAT, Nottingham, 1m 2f 50y, Good, Good to Soft in places, 5, 200/1
0075052, 28/06/08, 9,10, -, FLAT, Doncaster, 1m 2f 60y, Good to Firm, Good in places, 4, 66/1
0075056, 09/08/09, 13,17, 52, FLAT, Redcar, 1m 0f 0y, Good to Firm (Watered), 6, 40/1
0075056, 19/06/09, 11,13, -, FLAT, Redcar, 1m 2f 0y, Good to Firm, Firm in places, 5, 100/1
0075053, 20/07/11, 8,8, 91, HURDLE, Worcester, 2m 4f 0y, Good to Firm, Good in places, 4, 33/1
0075056, 02/08/08, 7,9, -, FLAT, Doncaster, 0m 6f 0y, Good, 4, 28/1
0075056, 28/06/08, 9,11, -, FLAT, Newmarket, 0m 7f 0y, Firm, 4, 50/1
0075053, 05/07/11,-,-, -, HURDLE, Uttoxeter, 2m 0f 0y, Good to Firm, Good in places, 4, 50/1
0075053, 28/05/11, 10,12, -, HURDLE, Stratford, 2m 0f 110y, Good, Good to Firm in places, 3, 80/1
0075053, 05/05/11, 2,4, -, HURDLE, Wincanton, 2m 0f 0y, Firm, Good to Firm in places, 4, 14/1
0075053, 10/04/11, 9,10, -, HURDLE, Wincanton, 2m 0f 0y, Good (Good to Firm in places on the back straight), 4, 50/1
0075053, 24/07/09, 16,16, 52, FLAT, Chepstow, 1m 4f 23y, Soft, 6, 28/1
0075053, 13/07/09, 7,15, 57, FLAT, Windsor, 1m 3f 135y, Good, Good to Firm in places, 6, 20/1
0075053, 20/06/09, 11,13, 52, FLAT, Lingfield Park, 1m 2f 0y, Good to Firm (All Weather Standard), 6, 11/1
0075053, 18/08/08, 5,5, -, FLAT, Windsor, 1m 0f 67y, Good to Soft, Good in places, 5, 33/1
0075053, 15/07/08, 4,6, -, FLAT, Great Leighs, 1m 6f 0y, Standard, 5, 25/1
0075053, 28/06/08, 8,10, -, FLAT, Lingfield Park, 1m 2f 0y, Standard (Turf: Good to Firm, Firm in places), 6, 50/1
0075057, 10/05/16, 2,11, 115, HURDLE, Southwell, 2m 4f 62y, Soft, 4, 7/1
0075057, 21/04/16, 5,13, 116, HURDLE, Warwick, 2m 3f 0y, Good, 4, 14/1
0075051, 23/10/08, 11,12, 65, FLAT, Great Leighs, 1m 6f 0y, Standard, 5, 5/1
0075057, 04/03/16, 4,10, 116, HURDLE, Newbury, 2m 4f 118y, Soft (Good to Soft in places), 4, 7/1
0075051, 18/09/08, 7,13, 71, FLAT, Yarmouth, 2m 0f 0y, Good, Good to Firm in places, 5, 1/1
0075051, 11/09/08, 1,15, 56, FLAT, Great Leighs, 1m 6f 0y, Standard, 6, 9/2
0075051, 18/08/08, 4,12, 57, FLAT, Yarmouth, 1m 6f 17y, Good to Soft, 5, 11/2
0075057, 26/11/15, 10,17, 110, HURDLE, Taunton, 2m 0f 104y, Good to Soft (Good in places), 4, 2/1
0075051, 09/08/08, 7,10, -, FLAT, Newmarket, 1m 4f 0y, Soft, 4, 12/1
0075051, 15/07/08, 2,6, -, FLAT, Great Leighs, 1m 6f 0y, Standard, 5, 2/1
0075051, 02/07/08, 6,14, -, FLAT, Kempton Park, 1m 3f 0y, Standard, 5, 20/1
0075057, 18/11/15, 1,15, 110, HURDLE, Warwick, 2m 3f 0y, Good to Soft (Soft in places), 4, 14/1
0075057, 13/08/14, 1,9, 108, HURDLE, Newton Abbot, 2m 3f 0y, Good to Firm, Good in places, 4, 7/2
0075069, 27/11/08, 4,11, -, HURDLE, Newbury, 2m 5f 0y, Good to Soft, Soft in places, 3, 11/1
0075057, 23/07/14, 3,10, 108, HURDLE, Worcester, 2m 4f 0y, Good to Firm, Good in places, 4, 3/1
0075069, 11/10/08, 1,15, -, N_H_FLAT, Bangor-on-Dee, 2m 1f 0y, Good, 5, 3/1
0075057, 09/07/14, 5,8, 108, HURDLE, Worcester, 2m 0f 0y, Good to Firm (Watered), 4, 6/1
0075069, 02/07/08, 1,11, -, N_H_FLAT, Worcester, 2m 0f 0y, Good to Firm, Good in places, 6, 33/1
0075057, 22/06/14, 3,11, 108, HURDLE, Worcester, 2m 0f 0y, Good to Firm (Watered), 4, 16/1
0075057, 07/12/13, 8,9, 111, HURDLE, Aintree, 2m 4f 0y, Soft (Good/Soft plcs)(Mildmay - Good/Soft, Soft plcs), 3, 18/1
0075057, 06/11/13,-,-, 114, HURDLE, Chepstow, 2m 4f 0y, Heavy, Soft in places, 5, 6/1
0075057, 26/10/13, 5,8, 115, HURDLE, Aintree, 3m 0f 110y, Good to Soft, Good in places, 4, 16/1
0075057, 27/09/13, 4,13, 117, HURDLE, Worcester, 2m 4f 0y, Good, Good to Firm in places, 5, 9/2
0075057, 29/08/13, 2,5, -, HURDLE, Stratford, 2m 6f 110y, Good, Good to Firm in places, 4, 7/1
0075057, 13/08/13, 4,11, -, HURDLE, Stratford, 2m 3f 0y, Good, Good to Firm in places (Watered), 5, 9/1
0075057, 27/07/13, 7,12, 83, FLAT, York, 2m 0f 88y, Good to Firm, 3, 10/1
0075057, 08/06/13, 12,14, 85, FLAT, Haydock Park, 2m 0f 45y, Good to Firm, 2, 16/1
0075057, 16/05/13, 14,15, 87, FLAT, York, 2m 0f 88y, Soft, 3, 20/1
0075057, 27/04/13, 4,10, 87, FLAT, Ripon, 2m 0f 0y, Good, 2, 20/1
0075057, 22/09/12, 17,18, 89, FLAT, Newmarket, 2m 2f 0y, Good to Firm, 2, 14/1
0075057, 22/08/12, 3,16, 88, FLAT, York, 2m 0f 88y, Good to Firm, Good in places, 2, 8/1
0075057, 11/08/12, 4,11, 88, FLAT, Newmarket, 2m 0f 24y, Good to Firm, 3, 12/1
0075057, 28/07/12, 7,14, 89, FLAT, York, 2m 0f 88y, Good to Firm, 3, 6/1
0075057, 02/06/12, 2,10, 88, FLAT, Haydock Park, 2m 0f 45y, Good to Firm (Watered), 2, 10/1
0075057, 09/05/12, 7,16, 89, FLAT, Chester, 2m 2f 147y, Soft, 2, 16/1
0075057, 08/10/11, 23,33, 91, FLAT, Newmarket, 2m 2f 0y, Good, 2, 50/1
0075057, 18/08/11, 1,16, 87, FLAT, York, 2m 0f 88y, Good, Good to Soft in places, 3, 20/1
0075057, 27/07/11, 9,19, 88, FLAT, Goodwood, 2m 5f 0y, Good, 2, 16/1
0075057, 08/07/11, 10,10, 88, FLAT, Ascot, 2m 0f 0y, Good to Firm, Good in places, 3, 9/2
0075057, 19/06/11, 2,10, 85, FLAT, Pontefract, 2m 1f 216y, Good, Good to Firm in places, 4, 7/1
0075057, 10/06/11, 4,16, 84, FLAT, York, 2m 0f 88y, Good, Good to Firm in places, 3, 14/1
0075057, 18/05/11, 3,7, 84, FLAT, Goodwood, 2m 0f 0y, Good, Gd to Firm in places on the round course, 4, 2/1
0075057, 30/04/11, 6,10, 85, FLAT, Goodwood, 1m 6f 0y, Good (Round Course: Good to Firm), 2, 12/1
0075057, 16/10/10, 13,32, 87, FLAT, Newmarket, 2m 2f 0y, Good to Soft, 2, 100/1
0075057, 27/09/10, 3,9, 86, FLAT, Ffos Las, 1m 6f 0y, Good to Firm, 3, 18/1
0075057, 18/09/10, 13,14, 87, FLAT, Newmarket, 2m 2f 0y, Good, 2, 20/1
0075057, 20/08/10, 10,14, 87, FLAT, York, 2m 0f 88y, Good to Firm, 3, 7/1
0075057, 24/07/10, 2,9, 86, FLAT, York, 2m 0f 88y, Good to Firm, Good in places, 3, 4/1
0075057, 09/07/10, 7,13, 87, FLAT, Ascot, 2m 0f 0y, Good to Firm (Firm in places;Round Course;Good to Firm), 3, 5/1
0075057, 24/04/10, 1,8, 83, FLAT, Ripon, 2m 0f 0y, Good to Firm, Good in places, 2, 7/2
0075057, 30/10/09, 15,15, 85, FLAT, Newmarket, 2m 0f 0y, Good, 3, 9/2
0075057, 30/09/09, 1,5, 80, FLAT, Nottingham, 2m 0f 9y, Good to Firm, Good in places, 4, 7/2
0075057, 30/08/09, 3,4, 81, FLAT, Yarmouth, 2m 0f 0y, Good to Firm, 3, 6/4
0075057, 22/08/09, 1,10, 75, FLAT, Chester, 1m 7f 195y, Good to Firm, Firm in places, 4, 10/3
0075057, 25/07/09, 3,8, 69, FLAT, Salisbury, 1m 6f 21y, Good to Firm, Good in places, 5, 5/2
0075057, 14/07/09, 2,5, 69, FLAT, Yarmouth, 1m 6f 17y, Soft, 5, 1/1
0075057, 26/06/09, 3,6, 69, FLAT, Newmarket, 1m 4f 0y, Good to Soft, 4, 7/1
0075057, 27/05/09, 5,12, 69, FLAT, Beverley, 1m 4f 16y, Good to Firm, Good in places, 5, 8/1
0075057, 19/09/08, 5,10, 72, FLAT, Newmarket, 1m 1f 0y, Good to Firm, 4, 11/2
0075057, 29/08/08, 6,13, 72, FLAT, Salisbury, 1m 0f 0y, Good to Firm, 5, 9/2
0075059, 22/06/13,-,-, 83, FLAT, Ascot, 2m 5f 159y, Good to Firm, 2, 50/1
0075059, 02/11/12, 6,14, 86, FLAT, Newmarket, 2m 0f 0y, Soft, 3, 25/1
0075059, 05/10/12, 11,11, 86, FLAT, Ascot, 2m 0f 0y, Soft, 3, 8/1
0075059, 27/09/12, 7,13, 86, FLAT, Newmarket, 2m 0f 0y, Good, 1, 100/1
0075059, 16/10/10, 4,32, 87, FLAT, Newmarket, 2m 2f 0y, Good to Soft, 2, 14/1
0075059, 18/09/10, 3,14, 85, FLAT, Newmarket, 2m 2f 0y, Good, 2, 20/1
0075059, 27/08/10, 3,8, 86, FLAT, Newmarket, 1m 6f 175y, Soft, 3, 16/1
0075059, 24/07/10, 6,9, 88, FLAT, York, 2m 0f 88y, Good to Firm, Good in places, 3, 6/1
0075059, 09/07/10, 4,13, 88, FLAT, Ascot, 2m 0f 0y, Good to Firm (Firm in places;Round Course;Good to Firm), 3, 20/1
0075059, 30/06/10, 5,12, 89, FLAT, Kempton Park, 2m 0f 0y, Standard, 3, 12/1
0075059, 15/06/10, 9,20, 91, FLAT, Ascot, 2m 4f 0y, Good, 2, 66/1
0075059, 04/06/10, 11,14, 95, FLAT, Epsom Downs, 1m 0f 114y, Good, Good to Firm in places, 2, 20/1
0075059, 24/04/10, 6,7, 99, FLAT, Leicester, 0m 7f 9y, Good to Firm, Good in places, 1, 13/2
0075059, 20/03/10, 11,13, 101, FLAT, Lingfield Park, 1m 2f 0y, Standard, 1, 50/1
0075059, 13/03/10, 7,11, 102, FLAT, Wolverhampton, 0m 7f 32y, Standard, 1, 20/1
0075059, 05/03/10,-,-, -, FLAT, Meydan, 1m 0f 0y, Good to Firm (All Weather Standard), -, 66/1
0075059, 19/02/10,-,-, -, FLAT, Meydan, 0m 7f 0y, Standard (Turf: Good to Firm), -, 50/1
0075059, 04/02/10,-,-, -, FLAT, Meydan, 1m 0f 0y, Good to Firm (All Weather Standard), -, 33/1
0075059, 28/01/10,-,-, -, FLAT, Meydan, 1m 0f 0y, Fast, -, 50/1
0075059, 01/08/09, 7,9, 102, FLAT, Goodwood, 1m 0f 0y, Soft, 1, 16/1
0075059, 11/07/09, 4,9, 104, FLAT, Chester, 0m 7f 2y, Good to Firm, 1, 14/1
0075059, 17/06/09, 15,16, 104, FLAT, Ascot, 0m 7f 0y, Good to Firm, 1, 10/1
0075059, 05/06/09, 1,9, 102, FLAT, Epsom Downs, 0m 7f 0y, Good, Good to Firm in places, 1, 8/1
0075059, 02/05/09, 10,15, 102, FLAT, Newmarket, 1m 0f 0y, Good to Firm, 1, 100/1
0075059, 04/04/09, 1,8, 72, FLAT, Lingfield Park, 1m 0f 0y, Standard, 1, 25/1
0075059, 10/12/08, 1,11, 72, FLAT, Kempton Park, 1m 2f 0y, Standard, 5, 6/1
0075059, 28/10/08, 5,15, -, FLAT, Yarmouth, 1m 0f 3y, Soft, 5, 66/1
0075059, 01/10/08, 4,13, -, FLAT, Kempton Park, 0m 7f 0y, Standard, 5, 6/1
0075059, 28/06/08, 5,11, -, FLAT, Newmarket, 0m 7f 0y, Firm, 4, 50/1
0075066, 04/08/10, 11,13, 50, FLAT, Brighton, 1m 3f 196y, Good to Firm, 6, 25/1
0075066, 26/07/10, 11,13, 50, FLAT, Wolverhampton, 1m 0f 141y, Standard, 6, 33/1
0075066, 06/07/10, 10,13, 55, FLAT, Wolverhampton, 0m 5f 216y, Standard, 6, 33/1
0075066, 29/06/10, 6,11, 55, FLAT, Brighton, 0m 5f 213y, Good to Firm, Firm in places, 6, 16/1
0075066, 12/06/10, 10,12, 57, FLAT, Lingfield Park, 1m 0f 0y, Good to Soft (All Weather: Standard), 6, 33/1
0075066, 04/06/10, 8,10, 59, FLAT, Wolverhampton, 0m 7f 32y, Standard, 6, 16/1
0075066, 02/10/09, 7,9, 62, FLAT, Lingfield Park, 1m 2f 0y, Standard/Slow, 6, 12/1
0075066, 10/09/09, 9,13, 65, FLAT, Kempton Park, 0m 7f 0y, Standard, 6, 12/1
0075066, 02/09/09, 6,10, 65, FLAT, Lingfield Park, 0m 7f 0y, Standard, 6, 6/1
0075066, 10/07/09, 6,9, 68, FLAT, Chepstow, 1m 0f 14y, Good, Good to Firm in places, 5, 8/1
0075066, 27/06/09, 5,11, 70, FLAT, Lingfield Park, 0m 7f 0y, Good to Firm, Firm in places, 5, 14/1
0075066, 02/06/09, 7,8, 75, FLAT, Folkestone, 0m 5f 0y, Good to Firm, Firm in places, 5, 8/1
0075066, 21/05/09, 11,11, 78, FLAT, Sandown Park, 1m 0f 14y, Good, Good to Firm in places, 4, 16/1
0075066, 02/10/08, 17,28, 80, FLAT, Newmarket, 0m 6f 0y, Good to Firm, 2, 25/1
0075066, 04/09/08, 7,14, 80, FLAT, Salisbury, 0m 6f 0y, Good, Good to Soft in places, 1, 33/1
0075066, 17/07/08, 7,7, -, FLAT, Doncaster, 0m 6f 0y, Good, Good to Firm in places, 4, 5/2
0075066, 30/06/08, 1,9, -, FLAT, Windsor, 0m 5f 10y, Good to Firm, Good in places, 5, 13/2
0075068, 30/05/18, 6,7, 83, CHASE, Cartmel, 3m 1f 107y, Good (Good to Firm in Places), 5, 16/1
0075068, 31/05/17, 2,6, 83, CHASE, Cartmel, 3m 1f 107y, Good to Soft (Soft in places), 5, 25/1
0075068, 06/05/17, 11,14, 86, CHASE, Hexham, 3m 41y, Good (Good to Soft in places, Watered), 5, 14/1
0075068, 04/02/17, 6,7, 91, CHASE, Wetherby, 3m 45y, Soft, 6, 50/1
0075068, 01/06/16, 6,7, 95, CHASE, Cartmel, 3m 1f 107y, Good, 6, 14/1
0075068, 28/04/16, 6,9, 100, CHASE, Sedgefield, 2m 3f 65y, Good (Good to Firm in places), 6, 3/1
0075068, 07/04/16,-,-, 100, CHASE, Aintree, 2m 5f 19y, Good to Soft (Soft in places), 2, 150/1
0075068, 09/03/16, 3,6, 107, CHASE, Catterick, 3m 1f 54y, Soft (Heavy in places), 6, 7/1
0075068, 27/05/15, 2,10, 107, CHASE, Cartmel, 3m 2f 0y, Soft, 6, 8/1
0075068, 04/03/15, 4,9, -, CHASE, Catterick, 3m 1f 110y, Good to Soft, Soft in places, 6, 14/1
0075068, 28/05/14, 2,9, -, CHASE, Cartmel, 3m 2f 0y, Good, 6, 16/1
0075068, 05/05/11, 5,6, -, CHASE, Wetherby, 3m 1f 0y, Good to Firm, Good in places (Watered), 6, 4/1
0075068, 03/08/08, 8,12, -, N_H_FLAT, Market Rasen, 2m 1f 110y, Good, 6, 16/1
0075068, 24/07/08, 6,16, -, N_H_FLAT, Uttoxeter, 2m 0f 0y, Good to Firm, Good in places, 6, 25/1
0075068, 29/06/08, 8,14, -, N_H_FLAT, Uttoxeter, 2m 0f 0y, Good, 6, 25/1
0075030, 11/03/13,-,-, -, FLAT, Toulouse, 0m 7f 209y, Soft, -, 10/1
0075030, 20/12/11,-,-, -, FLAT, Marseille, 1m 1f 207y, Standard, -, 14/1
0075030, 30/10/11,-,-, -, FLAT, Saint-Cloud, 1m 2f 96y, Soft, -, 16/1
0075030, 08/10/10, 2,16, -, FLAT, Compiegne, 1m 1f 207y, Soft, -, 14/1
0075030, 03/02/10,-,-, -, FLAT, Cagnes-Sur-Mer, 0m 7f 209y, Soft, -,-
0075030, 22/01/10,-,-, -, FLAT, Cagnes-Sur-Mer, 0m 7f 209y, Soft, -, 50/1
0075030, 01/11/09, 3,19, -, FLAT, Saint-Cloud, 0m 7f 209y, Soft, -, 16/1
0075030, 10/08/09,-,-, -, FLAT, Clairefontaine, 1m 0f 208y, Good to Soft, -, 25/1
0075030, 24/06/08,-,-, -, FLAT, Longchamp, 1m 1f 165y, Good, -, 33/1
0075025, 31/07/12,-,-, -, FLAT, Deauville, 2m 0f 198y, -, -, 16/1
0075025, 02/10/11,-,-, -, FLAT, Longchamp, 1m 3f 204y, Good, -, 10/1
0075025, 11/07/11, 5,16, -, FLAT, Chantilly, 1m 4f 0y, Good, -, 13/2
0075025, 31/05/11,-,-, -, FLAT, Strasbourg, 1m 7f 0y, Good to Soft, -, 7/4
0075025, 01/05/11,-,-, -, FLAT, Saint-Cloud, 1m 4f 0y, Good, -, 6/1
0075025, 10/04/11, 3,17, -, FLAT, Longchamp, 1m 3f 204y, Good, -, 2/1
0075025, 27/12/10, 2,16, -, FLAT, Deauville, 1m 4f 0y, Standard, -, 17/2
0075025, 08/12/10,-,-, -, FLAT, Deauville, 1m 3f 204y, Standard, -,-
0075025, 03/10/10,-,-, -, FLAT, Longchamp, 1m 3f 204y, Soft, -, 6/1
0075025, 24/05/10,-,-, -, FLAT, Saint-Cloud, 1m 4f 94y, Good, -, 4/1
0075025, 08/01/10, 2,16, -, FLAT, Deauville, 1m 3f 204y, Standard, -, 13/2
0075025, 23/12/09,-,-, -, FLAT, Deauville, 1m 1f 97y, Standard, -, 13/2
0075025, 09/08/09,-,-, -, FLAT, Deauville, 1m 1f 97y, Good, -, 25/1
0075025, 30/12/08, 2,16, -, FLAT, Deauville, 1m 1f 97y, Standard, -,-
0075025, 04/12/08, 3,18, -, FLAT, Deauville, 1m 1f 0y, Standard, -, 11/2
0075025, 22/08/08, 3,11, -, FLAT, Deauville, 1m 1f 110y, Standard, -, 8/1
0075025, 24/06/08, 1,14, -, FLAT, Longchamp, 1m 1f 165y, Good, -, 6/1
0075033, 19/07/08,-,-, -, FLAT, Maisons-Laffitte, 1m 0f 0y, Good, 1, 4/1
0075033, 24/06/08, 1,7, -, FLAT, Longchamp, 1m 1f 0y, Good, 1, 5/2
0075031, 16/08/10,-,-, -, FLAT, Chateaubriant, 1m 1f 152y, Good to Soft, -, 13/2
0075031, 24/12/08, 3,18, -, FLAT, Deauville, 1m 1f 0y, Standard, -, 16/1
0075031, 24/06/08,-,-, -, FLAT, Longchamp, 1m 1f 165y, Good, -, 20/1
0075067, 09/06/15,-,-, 94, CHASE, Fontwell Park, 2m 5f 31y, Good (Watered), 5, 25/1
0075067, 24/03/15,-,-, 100, CHASE, Hexham, 3m 1f 0y, Good to Soft (Soft in places), 5, 66/1
0075067, 19/02/15, 5,6, 105, CHASE, Sedgefield, 2m 6f 0y, Good to Soft, Soft in places, 4, 33/1
0075067, 10/02/15, 6,7, 92, HURDLE, Ayr, 3m 0f 110y, Soft, 4, 66/1
0075067, 03/02/15,-,-, -, JUMP, Sedgefield, -, -, 4, 8/1
0075067, 06/01/15,-,-, 105, CHASE, Sedgefield, 3m 3f 0y, Soft, Good to Soft in places, 4, 20/1
0075067, 28/12/14,-,-, 105, CHASE, Catterick, 3m 1f 110y, Good to Soft, Good in places, 4, 20/1
0075067, 02/12/14, 3,6, 94, HURDLE, Sedgefield, 2m 1f 0y, Soft, Heavy in places, 5, 13/2
0075067, 10/11/14, 4,5, 98, HURDLE, Carlisle, 2m 3f 110y, Soft, Heavy in places, 4, 9/2
0075067, 16/04/14, 1,8, 102, CHASE, Sedgefield, 2m 6f 0y, Good to Soft, Good in places, 4, 9/1
0075067, 28/03/14, 2,7, 102, CHASE, Newcastle, 3m 0f 0y, Soft, Heavy in places, 4, 7/1
0075067, 15/03/14, 5,6, 103, CHASE, Newcastle, 3m 0f 0y, Good (G/F places home straight,Good,G/Soft places back straight), 4, 10/1
0075067, 02/03/14,-,-, 104, CHASE, Sedgefield, 2m 4f 0y, Soft, 4, 6/1
0075067, 17/02/14,-,-, 104, JUMP, Carlisle, -, -, 4, 4/1
0075067, 07/02/14,-,-, 102, JUMP, Newcastle, -, -, 4, 15/2
0075067, 05/02/14, 2,6, 102, CHASE, Carlisle, 2m 5f 0y, Heavy, 4, 7/2
0075067, 29/01/14,-,-, 102, JUMP, Newcastle, -, -, 4, 11/2
0075067, 10/01/14, 1,8, 97, CHASE, Sedgefield, 2m 6f 0y, Heavy, Soft in places, 5, 6/1
0075067, 26/12/13, 4,7, 99, CHASE, Sedgefield, 2m 4f 0y, Soft, 4, 10/1
0075067, 11/12/13, 3,10, 100, CHASE, Hexham, 2m 7f 0y, Soft, Good to Soft in places, 4, 14/1
0075067, 01/11/13,-,-, 100, CHASE, Wetherby, 3m 1f 0y, Good to Soft, Soft in places, 4, 12/1
0075067, 04/10/13, 2,7, 99, CHASE, Hexham, 3m 1f 0y, Good to Soft, Good in places, 4, 9/1
0075067, 05/09/13, 4,5, 103, CHASE, Sedgefield, 2m 6f 0y, Good to Firm, Good in places, 4, 16/1
0075067, 26/08/13, 6,6, 103, CHASE, Cartmel, 2m 5f 110y, Good, 3, 9/2
0075067, 20/07/13,-,-, 103, CHASE, Cartmel, 2m 5f 110y, Good to Firm, Good in places, 4, 14/1
0075067, 17/03/12, 1,10, 100, CHASE, Uttoxeter, 2m 5f 0y, Good to Soft, 4, 20/1
0075067, 26/02/12, 7,10, 102, CHASE, Towcester, 2m 3f 110y, Good to Soft, 4, 16/1
0075067, 07/02/12,-,-, 102, JUMP, Market Rasen, -, -, 4, 10/1
0075067, 29/01/12,-,-, 102, CHASE, Sedgefield, 2m 4f 0y, Soft, 4, 10/1
0075067, 28/12/11,-,-, 102, CHASE, Catterick, 3m 1f 110y, Soft, 4, 9/1
0075067, 06/12/11, 1,10, 96, CHASE, Sedgefield, 2m 4f 0y, Good to Soft, 5, 5/2
0075067, 19/06/11, 3,11, 96, CHASE, Hexham, 3m 1f 0y, Good, Good to Soft in places, 4, 14/1
0075067, 04/06/11, 4,6, 99, CHASE, Hexham, 3m 1f 0y, Good to Firm, Good in places, 4, 8/1
0075067, 19/05/11, 4,8, 101, CHASE, Wetherby, 3m 1f 0y, Good (Watered), 4, 9/1
0075067, 11/04/11, 6,11, 103, CHASE, Hexham, 2m 4f 110y, Good (Good to Soft in plcs back straight,G/Firm places last 2f), 4, 7/1
0075067, 24/03/11, 2,4, 105, CHASE, Carlisle, 3m 0f 110y, Good to Soft, Good in places, 4, 4/1
0075067, 15/02/11,-,-, 107, CHASE, Newcastle, 2m 4f 0y, Heavy, 4, 7/2
0075067, 02/02/11,-,-, 107, CHASE, Newcastle, 2m 4f 0y, Soft, Good to Soft in places, 4, 6/1
0075067, 15/01/11, 6,7, 109, CHASE, Wetherby, 2m 4f 110y, Soft, Good to Soft in places, 4, 10/1
0075067, 30/12/10,-,-, 109, JUMP, Haydock Park, -, -, 3, 11/1
0075067, 14/12/10,-,-, 109, CHASE, Catterick, 3m 1f 110y, Good, Good to Soft in places, 3, 7/1
